Source,Title,Content,Section,Url,Date
Expansión,Crecimiento económico de EU en el cuarto trimestre se revisa a la baja,"La economía estadounidense creció  a buen ritmo en el cuarto trimestre gracias al fuerte gasto de los consumidores , según confirmó el miércoles el Gobierno, pero parece haber perdido algo de velocidad a principios del nuevo año. El Producto Interno Bruto aumentó a una tasa anualizada del 3.2% el trimestre pasado, revisada ligeramente a la baja desde el ritmo del 3.3% comunicado previamente, dijo la Oficina de Análisis Económico del Departamento de Comercio en su segunda estimación del crecimiento del PIB del cuarto trimestre. 
Los economistas encuestados por Reuters esperaban que el crecimiento del PIB no se revisara. La modesta revisión a la baja reflejó una rebaja de la inversión en inventarios privados. La inflación fue bastante moderada el pasado trimestre, aunque se revisó ligeramente al alza con respecto a las estimaciones comunicadas anteriormente. La economía creció a un ritmo del 4.9% en el trimestre julio-septiembre. Se expandió un 2.5% en 2023, una aceleración desde el 1.9% de 2022, y está creciendo por sobre de lo que las autoridades de la Reserva Federal consideran la tasa de crecimiento no inflacionaria del 1.8%. Sin embargo, hay indicios de que el impulso ha disminuido. Las ventas minoristas, la construcción de viviendas, los pedidos de bienes duraderos y la producción de las fábricas disminuyeron en enero. Parte de la debilidad de los datos del mes pasado se ha achacado a las bajas temperaturas, así como a las dificultades para ajustar los datos a las fluctuaciones estacionales de principios de año. Los economistas no prevén una recesión. Los mercados financieros esperan que la Fed empiece a recortar las tasas de interés en junio. Desde marzo de 2022, el banco central estadounidense ha subido el costo del crédito en 525 puntos básicos, hasta el rango actual de 5.25%-5.50%.",Economía,https://expansion.mx/economia/2024/02/28/crecimiento-economico-eu-cuarto-trimestre-se-revisa-a-la-baja,28/02/2024
Expansión,Hacienda congela contrataciones en el gobierno federal,"Las contrataciones y ocupación de plazas permanentes, temporales y por honorarios han quedado congeladas en la administración pública , informó la Unidad de Política y Control Presupuestario de la Subsecretaría de Egresos, a través de un oficio dirigido a todos los oficiales mayores y titulares de las unidades de administración y finanzas de las dependencias de la Administración Pública Federal (AFP). 
A partir del 2 de marzo, las dependencias y las entidades de la Administración Pública Federal, los Órganos Reguladores Coordinados en materia energética, la Oficina de la Presidencia y los Tribunales Agrarios no podrán ocupar plazas presupuestarias permanentes, ni eventuales, tampoco podrán contratar personal que preste servicios profesionales por honorarios. La disposición estará vigente hasta el 30 de septiembre de 2024, refiere el documento firmado por Alejandra Cañizares, titular de la Unidad, con fecha del 26 de febrero, y del cual Expansión tiene una copia. Detalla que las dependencias y entidades apoyadas en servicios personales que cuenten con recursos de plazas vacantes, deberán realizar el traspaso de esos recursos al Ramo General 23 de Provisiones Salariales y Económicas, dentro de los 10 días hábiles siguientes al término de cada mes, bajo el concepto de “Reasignaciones presupuestarias medidas de cierre Servicios Personales”. En tanto, las dependencias que no cuenten con este apoyo, deberán realizar reducciones en su gasto a nivel de flujo efectivo por el monto correspondiente de las vacantes. Esta deberá verse reflejada en una mejora de su balance presupuestario, detalla la Secretaría de Hacienda y Crédito Público (SHCP). Por esta disposición, la Unidad se encargará de interpretar y resolver los casos no previstos en el oficio, además de dictaminar esquemas presupuestarios específicos para la ocupación de plazas. La Unidad de Hacienda solicitó que “al interior de las dependencias, así como de sus órganos administrativos desconcentrados, se establezcan las medidas respectivas para cumplir con lo previsto en el presente oficio y, se comunique, en los casos que corresponda, a las entidades que se encuentren bajo su coordinación sectorial”.",Economía,https://expansion.mx/economia/2024/02/28/hacienda-congela-contrataciones-gobierno-federal,28/02/2024
Expansión,Hacienda prevé que deuda llegue a 48.8% del PIB este año,"México cerraría este año con un nivel de deuda respecto al Producto Interno Bruto (PIB) del 48.8% , estimó el subsecretario de Hacienda, Gabriel Yorio , en línea con las estimaciones oficiales previas y por encima de lo registrado en 2023. 
En declaraciones dadas en un podcast de Banorte, divulgado el miércoles, el funcionario agregó que el país no requiere de una reforma tributaria para poder solventar desequilibrios fiscales y aseveró que las finanzas públicas están en una senda de sostenibilidad. La relación deuda y PIB del 2023 fue del 46.8%, según cifras de la Secretaría de Hacienda. ""Cuando inició la administración la deuda estaba en 45% del PIB. Así se mantuvo en el primer año de la administración, pero después tuvimos el impacto de Covid que subió la deuda hasta casi 52%. Ahí tuvimos que determinar una nueva estrategia y la hemos venido reduciendo cada año y actualmente va a estar entre 46 y 47%"", afirmó. Recordó que el programa económico 2024 va a mantener la deuda por debajo del 50%, que fue la meta que se establece. ""Estamos estimando que va a estar alrededor del 48.8 y quizá de hecho menos 48.5%"", agregó. Con información de Reuters",Economía,https://expansion.mx/economia/2024/02/28/hacienda-preve-que-deuda-llegue-a-48-8-del-pib-este-ano,28/02/2024
Expansión,inDrive lanza división financiera con tarjeta de crédito y préstamos personales,"La plataforma inDrive sabe que México es un país con baja inclusión financiera en materia de crédito, por lo que decidió lanzar su división de préstamos . Tras una alianza con Galileo , Mastercard  y Hero , la división llamada inDrive Money ofrecerá a los conductores una tarjeta de crédito que está topada hasta 10,000 pesos, mientras que los préstamos personales son topados hasta 15,000 pesos y se pagan en un plazo de entre tres y cinco meses. En una primera etapa, las tarjetas se otorgarán en Monterrey y más tarde se irán dando en CDMX y Guadalajara, las principales ciudades del país. 
Aleksander Kurchin, líder de negocios y crecimiento de inDrive Money, dijo en entrevista con Expansión que no buscarán en el corto plazo una licencia ni fintech ni bancaria para operar en el país, por lo que trabajarán con los aliados. Estos mismos aliados son los que proveerán de fondos para el préstamo a los clientes. Tampoco buscarán en el corto plazo ofrecer tarjetas de débito, porque no tienen la licencia para ello, ni hacer alianzas para otro tipo de producto que no sea el crédito. ""El mercado mexicano está viviendo actualmente un boom fintech interesante: el crecimiento de las fintechs desde 2019, el crecimiento de la población y la gran penetración de dispositivos móviles al tiempo que el 50% de la población no está bancarizada,"" dijo. El empresario destacó que hace un año decidieron entrar al negocio ""fintech"" porque consideran que es un momento importante para llevar productos financieros a los conductores, ya que el 66% de ellos no tiene una tarjeta de crédito que les ayude a mejorar su historial de crédito. La plataforma destacó que tras una encuesta hecha a los conductores de la plataforma arrojó que un 75% de los conductores ha usado la plataforma por más de un año, por lo que ya tienen información que les permite saber si podrán pagar el crédito o no. La clave está en la data que manejan: saben cuántos viajes y el monto que les pagan a los conductores por lo que pueden ofrecer productos que se ajusten a las necesidades de los mismos. Un 68% de los conductores encuestados por la plataforma dijo estar interesado en un préstamo y de este porcentaje, un 24% usaría ese dinero para ampliar su negocio o abrir uno. Y es que, en palabras de Alina Zavorokhina, líder de negocios y producto de inDrive Money, ofrecer una tarjeta de crédito a los usuarios de la plataforma abre la puerta para que los conductores abran su historial y tengan más adelante un crédito automotriz, por ejemplo. InDrive opera en 28 ciudades de Méxco ofreciendo su oferta de movilidad mediante una app que incluye, además de transporte particular, servicios de entrega de paquetes.",Economía,https://expansion.mx/economia/2024/02/28/indrive-money-tarjeta-de-credito,28/02/2024
Expansión,El SAT duplica la recaudación por fiscalizar operaciones de comercio exterior,"La fiscalización  de operaciones por comercio exterior ha dado frutos al Servicio de Administración Tributaria (SAT) durante  los primeros cinco años del actual gobierno . Cifras de la Secretaría de Hacienda y Crédito Público (SHCP) detallan que de 2018, el último año de gobierno de Enrique Peña Nieto, a 2023, la recaudación por actos de fiscalización de comercio exterior se duplicó al pasar de 40,255 millones de pesos (mdp) en 2018 a 80,403 mdp. Por solo unos millones, el SAT casi dobla la cantidad de dinero que recauda por aplicación de infracciones a las disposiciones sobre comercio exterior. En 2018 esta recaudación fue de 724 mdp, y al cierre de 2023 reportó 1,370 mdp. 
Entre las empresas de la Industria Manufacturera, Maquiladora y de Servicios de Exportación, conocidas como IMMEX, un error en la información que se brinda al SAT, como unidades de medidas, puede derivar en créditos millonarios, donde se rebasan los 1,000 mdp, “donde de repente, no solo es el crédito, sino todas las consecuencias que tiene ese monto para las compañías, su permanencia en el país se vuelve muy endeble”, explicó Sergio Barajas, expresidente del Instituto Mexicano de Ejecutivos en Comercio Exterior (IMECE). Durante la actual administración, el SAT se ha enfocado en incrementar la recaudación teniendo como eje el combate a la evasión y a la elusión fiscal. Grandes empresas y operaciones del pasado han sido fiscalizadas por el SAT, obteniendo resultados favorables para la generación de ingresos públicos. En el caso del comercio exterior, el SAT ha reforzado la vigilancia en materia fiscal en la cadena de suministro de las grandes empresas. Uno de los ejes, en este tema, ha sido el combate al contrabando de mercancías. La exigencia se ha centrado en el cumplimiento de la Carta Porte, y brindar información sobre los volúmenes de las mercancías. Por ejemplo, como parte del Plan Maestro 2024 del SAT , ya se está aplicando el uso de Inteligencia Artificial para el monitoreo de viajes de mercancías, la cual ayuda a determinar si los tiempos fueron adecuados para el proceso por el que se importaron (permanencia o transformación), también para cotejar si lo que informa el importador sobre los tiempos de traslado es real, explicó Yamel Cado, socia de Impuestos Indirectos y Comercio Exterior de PwC México, e integrante del consejo directivo del IMECE, en una reunión mensual de este Instituto.",Economía,https://expansion.mx/economia/2024/02/28/sat-fiscalizacion-comercio-exterior,28/02/2024
Expansión,Aranceles al acero presionan más a EU que a México,"México  no triangula acero  proveniente de Asia, para llegar a Estados Unidos (EU), como han declarado algunos políticos estadounidenses, y de aplicarse aranceles  en el intercambio de este bien, el vecino del norte perdería más que México, aseveró la secretaria de Economía, Raquel Buenrostro . “Tener aranceles en la industria del acero no es conveniente ni para EU, ni para México. Dado que ellos tienen una mayor incidencia en el mercado mexicano, el mayor impacto sería para ellos”, dijo en conferencia de prensa, Raquel Buenrostro, secretaria de Economía. ¿Y Canadá? 
En conferencia de prensa, la funcionaria explicó que este tipo de declaraciones toman vuelo en épocas electorales, y que estas tienen más un sentido político, que comercial. Explicó que mientras México le vendió 2.3 millones de toneladas de acero a Estados Unidos. Estados Unidos le vendió a México 4.1 millones de toneladas. Además, la participación de México en el mercado estadounidense de acero es de 2.5%, mientras que EU tiene 13.9% del mercado mexicano. Buenrostro detalló que desde hace un año un equipo de la Secretaría de Economía ha tenido conversaciones con la representante comercial estadounidense, Katherine Tai, y acordaron llevar a cabo cinco acciones encaminadas a coordinar esfuerzos en contra de las prácticas comerciales desleales en este sector. Entre estas destaca la incorporación de certificados de molino, para tener más detalle (trazabilidad) de dónde se realizan los procesos de transformación del acero (fundido y colado). También México se comprometió en publicar información de comercio exterior de productos de acero y aluminio, a través del sistema de información arancelaria vía internet (SIAVI). El jueves habrá una reunión con el Instituto Nacional de Estadística y Geografía para que dichos datos se hagan públicos, para que Estados Unidos no interprete que se está ocultando información, explicó Buenrostro. Estados Unidos también tiene acercamientos con el gobierno de Canadá, pero no en encuentros paralelos a los que sostiene con México. “No conocemos el avance de las negociaciones que lleva Canadá. Pero, hace unas semanas la secretaria Mary Ng, declaró que iban a meter un procedimiento para tener claridad sobre el origen del fundido y el colado del acero”, explicó la funcionaria. “Suponemos que están en los mismos procesos que nosotros, pero no conocemos el detalle”, agregó.",Economía,https://expansion.mx/economia/2024/02/27/aranceles-acero-estados-unidos-mexico,28/02/2024
Expansión,"El tema energético con Estados Unidos ya se resolvió, asegura Raquel Buenrostro","La secretaria de Economía, Raquel Buenrostro , aseguró este martes que ya quedaron resueltos los puntos por los que se dio una diferencia en torno al tema energético con Estados Unidos . El gobierno de México resolvió todos los puntos en los que había desacuerdo con el gobierno estadounidense, tanto en los temas energéticos como de hidrocarburos. “En octubre (de 2023) acordamos que íbamos a hacer un memorándum de entendimiento para bajar la consulta. Se elaboró un borrador y desde octubre lo tienen ellos; no hemos recibido comentarios ni nos han dado reunión para darle seguimiento. Esperamos que no sea otra de las cosas que brinque después, por las elecciones. Nosotros ya dimos por concluido ese tema"", declaró Buenrostro en conferencia de prensa. ¿Cómo se logró el entendimiento? 
La funcionaria detalló los puntos que el gobierno de México fue aclarando con las autoridades estadounidenses. En primer lugar, detalló, Estados Unidos externó su preocupación por la Ley de 2021 -de la industria eléctrica-, sin embargo, la ley no se estaba aplicando porque había un amparo. “Recientemente la Suprema Corte la derogó”, recordó Buenrostro. Sobre la supuesta discriminación que sufrían las empresas estadounidenses, el gobierno revisó el caso y encontró que la Comisión Reguladora de Energía (CRE) tenía un rezago en los trámites a causa de la emergencia sanitaria del coronavirus. “En ese entonces era más fácil sacar una resolución de la CRE que un pasaporte de Estados Unidos”. El gobierno mexicano se comprometió a que la CRE incorporaría un sistema de monitoreo para que los solicitantes sepan en qué parte del proceso va su asunto. “Con eso quedaron muy tranquilos”, aseguró. Sobre las quejas que había en materia de energía eléctrica tenían que ver con la interconexión. Al respecto, el gobierno mexicano explicó que las energías limpias son intermitentes. En ese sentido, son necesarias las “bases firmes de generación eléctrica, si no, no podríamos garantizar energía todo el tiempo”, advirtió la secretaria. En 2014, recordó Buenrostro, no se obligaba a las empresas privadas a instalar transformadores con la capacidad de interconectarse y evitar así la intermitencia. “Ahora queda la obligación por parte del gobierno de ponerlos, y no son baratos, son del orden de 200 o 400 millones de pesos”. La interconexión se dio de forma paulatina y, en octubre, se cerró el tema en materia eléctrica. Maíz 
En lo que respecta a los hidrocarburos, son empresas que se encontraron cometiendo “contrabando técnico. Contrabandearon diésel y gasolina, y estaban reportando aceite de metano que no paga IEPS”. Las autoridades mexicanas decomisaron el producto, pero las empresas quieren que les regresen su producto, el cual está en reguardo de la Fiscalía hasta que concluya el proceso penal. En torno al conflicto por la importación del maíz transgénico de México, la secretaria de Economía comentó que el panel está en curso, en una discusión más de fondo. Estados Unidos dice que México no se basa en la ciencia para autorizar los alimentos transgénicos. “Nosotros defendemos a México como país de origen de maíz. Son poco más de 60 razas de maíz, de las cuales 57 están en México. En los 90 se demostró, con bases científicas, que si se plantaba maíz transgénico no solo mataba a las abejas, sino también a las razas de maíz”, apuntó Buenrostro. Agregó que el T-MEC tiene un capítulo de protección a la diversidad ambiental. “Tenemos todos los argumentos para defenderlos”, aseguró Raquel Buenrostro. Además, la funcionaria sostuvo que el tema del maíz es importante para Estados Unidos por un tema político. Explicó que el secretario de Agricultura estadounidense, Tom Vilsack, fue gobernador de Iowa, importante productor del grano y uno de los estados de mayor peso en el proceso electoral y laboró en Monsanto.",Economía,https://expansion.mx/economia/2024/02/27/mexico-eu-resolvieron-conflicto-energetico-buenrostro,28/02/2024
Expansión,"Banco del Bienestar supera meta y llega a 3,149 sucursales","El gobierno anunció que el Banco del Bienestar llegó a 3,149 sucursales , de las cuales 2,750 fueron construidas por la Secretaría de la Defensa ( Sedena ). ""Gracias a ello se convirtió en la institución bancaria con más sucursales en el país, al superar por más de mil sucursales a los bancos comerciales con mayor infraestructura"", destacó la dependencia que encabeza Víctor Lamoyi. 
La dependencia destacó que con la construcción y equipamiento de estas sucursales se atiende a 2,701 municipios de todos los estados del país. Con la amplia red de sucursales, que coloca al Banco del Bienestar como el banco con más sucursales en el país, incluso por encima de BBVA México que es el banco más grande con 1,706 sucursales. El Banco del Bienestar destacó que con la red de más de 3,000 establecimientos se da servicio a más de 27 millones de beneficiarios de programas sociales que actualmente cobran las pensiones, apoyos y becas otorgadas por el Gobierno de México. ""En lo que va del 2024, se han movilizado cerca de 150,000 millones de pesos para el pago de programas sociales"", destacó. De acuerdo con la Encuesta Nacional de Inclusión Financiera (ENIF) 2021, el nivel socioeconómico de los habitantes tiene una relación directa con el uso de sucursales, ya que en el nivel más alto (A/B) el 69% de la población adulta utilizó una sucursal, mientras que en el nivel más bajo (E) solo el 18% de la población adulta las utilizó.  
¿Cuántas sucursales del Banco del Bienestar hay en cada estado? Oaxaca, Veracruz, Estado de México y Chiapas son las entidades donde hay más sucursales del Banco del Bienestar. Agiascalientes: 16 Baja California: 22 Baja California Sur: 9 Campeche: 23 Chiapas: 210 Chihuahua: 67 CDMX: 64 Coahulia: 32 Colima: 14 Durango: 43 Guabajuato: 92 Guerrero:121 Hidalgo: 119 Jalisco: 129 Edomex: 230 Michoacán: 146 Morelos: 39 Nayarit: 29 Nuevo León: 50 Oaxaca: 262 Puebla: 235 Querétaro: 24 Quintana Roo: 20 San Luis Potosí: 65 Sinaloa: 60 Sonora: 68 Tabasco: 38 Tamaulipas:49 Tlaxcala: 69 Veracruz: 252 Yucatán: 91 Zacatecas: 62",Economía,https://expansion.mx/economia/2024/02/27/cuantas-sucursales-tiene-banco-bienestar,27/02/2024
Expansión,Los Cetes a 28 días dan por descontado recorte de Banxico,"Los rendimientos de los Cetes de corto plazo se mantuvieron en 11% por segunda semana consecutiva anticipando que Banco de México ( Banxico ) hará su primer recorte a la tasa de interés en marzo. Los analistas estiman que tras la publicación de las Minutas de la decisión de política monetaria y pese a la división que hay entre los miembros de la Junta de Gobierno sobre la comunicación de la guía futura, los analistas esperan que haya un recorte de 25 puntos base en la reunión de marzo. 
Los Cetes a dos años también incorporaron el recorte a la tasa. Los rendimientos se ubican por debajo del 11%.  
¿Cuál es el rendimiento de los Cetes? Los Cetes a 28 días se mantuvieron, igual que la semana pasada, con rendimientos del 11%. Los Cetes a 91 días o 3 meses redujeron sus rendimientos a 11.27% desde el 11.35% de la semana pasada. A 175 días o medio año, los rendimientos de los Cetes es de 11.28% desde el 11.33% de la semana pasada. A dos años, los rendimientos se ubicaron en 10.87%.",Economía,https://expansion.mx/economia/2024/02/27/cetes-corto-plazo-mantienen-rendimiento-recorte-tasa-banxico,27/02/2024
Expansión,La OCDE ve oportunidad para recaudar más impuestos en México,"La Organización para la Cooperación y el Desarrollo Económicos ( OCDE) ve en México potencial para aumentar la recaudación de impuestos. De acuerdo con el Estudio Económico sobre México, la recaudación de impuestos representa apenas el 16.7% del producto interno bruto (PIB), la mitad del promedio de los países de la OCDE. Nearshoring tiene potencial 
Entre las vías para aumentar la recaudación de impuestos el organismo destaca: el impuesto predial y los impuestos ambientales, así como un sistema tributario más eficaz y progresivo mediante la reducción de deducciones fiscales que benefician a los más ricos, señala el organismo que agrupa a 34 países, entre ellas las 20 economías más desarrolladas, en el Estudio económico México 2024. ""Solo una tercera parte de los municipios recauda el impuesto predial. Se tiene que crear un sistema de catastro que permita recaudar de forma más fácil"", dijo Mathias Cormann, secretario general de la OCDE, en la presentación del Estudio en Palacio Nacional. Cormann recomendó fomentar la recaudación del impuesto sobre bienes inmuebles, también eliminar de forma progresiva las exenciones del ISR, así como ampliar progresivamente la base aplicable del IVA y continuar promoviendo el cumplimiento del pago de impuestos. En su intervención, el subsecretario de Hacienda, Gabriel Yorio, reconoció que ""México tiene un margen adicional de ingresos tributarios de cuando menos tres puntos del PIB, si se sigue una estrategia fiscal y financiera que aumente la eficiencia fiscal y recaudatoria"".  
Hacienda debe condicionar apoyos a Pemex Sobre los apoyos financieros que Hacienda otorga a Pemex, el organismo recomendó que el gobierno federal condicione cualquier apoyo adicional, a que la empresa ""implemente una estrategia transparente y creíble para mejorar su historial de ESG y alinear la gobernanza de todas las empresas estatales con las Directrices de la OCDE sobre Gobierno Corporativo de las Empresas Estatales"". El secretario general de la OCDE reconoció el potencial que tiene el nearshoring en Mexico, así como la oportunidad de crecimiento para las pequeñas y medianas empresas (Pymes). Para aprovechar esta oportunidad, consideró que es necesario contar con acceso a internet y señaló que el mercado de las telecomunicaciones sigue ""muy concentrado"". El organismo recomendó mantener al órgano regulador en materia de telecomunicaciones independiente y con recursos suficientes y velar para que se aplique plenamente la reglamentación para fortalecer la competencia.",Economía,https://expansion.mx/economia/2024/02/27/la-ocde-ve-oportunidad-para-recaudar-mas-impuestos-en-mexico,27/02/2024
Expansión,¿Quién es Luis Niño de Rivera? Uno de los fundadores de Banco Azteca,"Amante de los toros y ex nadador olímpico, el banquero Luis Niño de Rivera , de 77 años, ha dejado Banco Azteca tras haberla fundado en 2002. A pesar de tener más de 20 años en Banco Azteca, su historia como banquero tiene más de 45 años, ya que también pasó por instituciones como Confía, una empresa dedicada a los micropréstamos. También trabajó para Ve por Más (BX+), que cuando se constituyó, en 1995, se llamaba Dresdner México y en donde fungió como director general; así como en Citibank, tanto en Panamá, como en México y Nueva York. 
Fue en 2019 cuando Luis Niño de Rivera se convirtió en el presidente de la Asociación de Bancos de México (ABM), bajo su mandato iniciaba también el del presidente Andrés Manuel López Obrador. La agenda de Morena, el partido del presidente, en 2018, fue topar las comisiones que cobraban los bancos y esta medida provocó que las acciones de algunos bancos cayeran. Niño de Rivera fue el representante de los bancos para que esta reforma no pasara. Y así ocurrió. Después de meses de debate y luego de que los bancos prometieran bajar a 350, desde 28,600, el número de comisiones que se cobraban en la banca. En la 83 Convención Bancaria de 2020, a unos días de que las autoridades declararan el cierre de la economía por la , el presidente López Obrador zanjó la discusión diciendo que ""la banca se regula con la banca"". Luis Niño de Rivera fue un presidente que podía atender a todas las preguntas de la prensa, pero si había un tema incómodo, sabía darle la vuelta con algún chiste o broma. Algo debió aprender (o heredar) a su hija: la standupera Sofía Niño de Rivera, quien dice que su padre, si pudiera ""se vestiría de amarillo fosfo todos los días"".  
Su pasión por el deporte El deporte fue inculcado desde muy pequeño por sus padres, que lo inscribieron en el Deportivo Chapultepec, un club de origen inglés que actualmente se ubica en Mariano Escobedo, en Polanco, y que data del siglo XIX. Este Deportivo ha sido famoso por albergar a los mejores clavadistas y Luis Niño de Rivera se convirtió en uno de ellos. En 1961 asistió a sus primeros juegos Centroamericanos infantiles y juveniles en El Salvador y un año más tarde en Puerto Rico. ""No porque yo fuera muy bueno sino porque había muy pocos clavadistas"", cuenta con humor. En 1964 fue clavadista olímpico en Tokio y representó a México en 1968. Su afición por los toros lo lleva a su casa y a su oficina, como en la que tenía en Insurgentes Sur, en donde había estatuas, libros y cuadros que mostraban su gusto taurino. 
¿Qué estudió Luis Niño de Rivera? Luis Alberto Niño de Rivera estudió Administración de Empresas de la Universidad de Indiana y cuenta con una maestría en Negocios Internacionales y Política Exterior por la Universidad de Nueva York.",Economía,https://expansion.mx/economia/2024/02/27/quien-es-luis-nino-de-rivera-banco-azteca,27/02/2024
Expansión,Las exportaciones mexicanas caen en enero,"En enero  las exportaciones  mexicanas alcanzaron los  41,957 millones de dólares (mdd), una  caída a tasa anual de 1.5% , informó este martes el Inegi. Al interior, las exportaciones petroleras tuvieron un aumento de 0.2%, mientras que las no petroleras registraron un retroceso de 1.7%, detalló el Instituto Nacional de Estadística y Geografía en un comunicado. 
Las exportaciones automotrices encabezaron las caídas, con una disminución de 6.5%, seguida por las manufacturas que cayeron 2%. A tasa mensual, y con cifras ajustadas por estacionalidad, las exportaciones tuvieron un retroceso de 2.53%. En lo que respecta a las importaciones, en enero sumaron 46,272 mdd, una caída de 1% a tasa anual. Las exportaciones petroleras tuvieron una caída de 38%, mientras que las no petroleras avanzaron 4%. En su comparación mensual, con cifras desestacionalizadas, las importaciones tuvieron un aumento de 1.47%. La balanza comercial del primer mes de este año marcó un déficit de 4,315 mdd, monto mayor al déficit de 4,106 mdd de enero del año anterior.",Economía,https://expansion.mx/economia/2024/02/27/mexico-balanza-comercial-importaciones-exportaciones-inegi,27/02/2024
Expansión,Las altas tasas de interés presionan a Sofomes y Sofipos,"Han pasado casi tres años desde que el Banco de México ( Banxico ) empezó a subir la tasa de interés y esto ha representado un reto de fondeo y liquidez para las  instituciones financieras no bancarias (IFNB) en el país. Las IFNB enfrentaron la aversión de parte de los inversionistas desde 2021 debido a los efectos de la pandemia, los aumentos a la tasa de interés y la elevada inflación. Las IFNB están conformadas por Sofomes, Sofipos, Socaps y uniones de crédito, que representan el 3% del sistema financiero en México, de acuerdo con datos de la Comisión Nacional Bancaria y de Valores (CNBV). 
A pesar de que son entidades que juegan un papel pequeño, si se compara con la banca que tiene el 56% del mercado del crédito, han enfrentado las consecuencias de las altas tasas de interés. El entorno económico complejo se conjugó con que tres instituciones como Crédito Real, Unifin y Alphacredit tuvieron deficiencias de gobernanza y ello las llevó a caer en incumplimientos que más tarde se convirtieron en procesos judiciales de liquidación. Su caída trajo consigo un problema reputacional que mermó en los ingresos del resto del sistema. Unifin fue la única que consiguió, en enero de 2024, poner fin a su concurso mercantil, tras una reestructura que duró casi dos años. La reestructura buscaba mantener los empleos y liquidar tanto la deuda como los intereses con los acreedores. Además, las tres entidades presentaron deficiencias en sus políticas de transparencia y supervisión provocando errores de contabilidad. “Algunos intermediarios cayeron en incumplimientos y eso ocasionó que los fondeadores institucionales no estuvieran dispuestos a renovar líneas de crédito”, comenta Roberto Soto, responsable de instituciones financieras en HR Ratings. El especialista señala que ante varios meses de altas tasas de interés habrá entidades cuyo reto está en el fondeo de los recursos. Y es que la banca tradicional, por la regulación a la que está sujeta, tiene la posibilidad de captar recursos mientras que no todas las IFNB pueden hacerlo bajo las mismas condiciones. “La banca tiene por lo general la capacidad de obtener fondo a través de captación, entonces cualquier incremento en la tasa de referencia tiene un costo directo en su costo de fondeo; algunos intermediarios, por el modelo de negocio que manejan o por el tipo de productos que manejan, sí son capaces de hacer el traslado de su costo de fondeo a los clientes mientras que en algunas industrias dependen del nivel de competencia”, añadió Soto. Los efectos de las altas tasas de interés impactan de distintas maneras al sector: al no tener los mismos permisos para captar como los bancos, dependen del financiamiento de los inversionistas y ante la quiebra de los más grandes como Crédito Real, que era el principal prestamista de créditos de nómina en el país, los inversionistas cerraron la llave del financiamiento. Así que en 2024, el impacto de las tasas será diferente para cada tipo de institución, de acuerdo con la agencia. Aquellas que tengan mayor diversificación de financiamiento y de pagos de deuda más espaciados, serán los que podrán sortear la crisis. El reto no será fácil si se tiene en cuenta que el mercado internacional de nuevos bonos o préstamos para este sector estará cerrado por unos meses más. “Creemos que de mantenerse las actuales condiciones habrá presiones para que el sector se consolide en menos jugadores. Al mismo tiempo, no descartamos que el mercado, incluyendo a las mismas entidades financieras, propongan más controles y regulación que ayude a recuperar la confianza del inversionista a través de gobiernos corporativos más robustos”, apuntó por su parte Moody’s. 
 
Los retos de cara al 2024 Se estima que el Banco de México reduzca la tasa de referencia hasta en 200 puntos base al cierre del año, esto si la inflación baja con contundencia. Hasta el anuncio de febrero, Banco de México muestra preocupación por la inflación de alimentos y ha elevado sus pronósticos para la inflación de corto, reduciendo las posibilidades de que la tasa baje considerablemente a finales del año, de acuerdo con analistas. “Anticipamos que Banxico no va a recortar 200 puntos base como estima el consenso y sólo recortará 100 puntos de la mano de la Reserva Federal”, dijo Alejandra Marcos, economista en jefe de Intercam. Si la tasa se mantiene alta y con menos financiamiento externo, las IFNB podrían ajustar al alza sus productos de crédito, lo que se traduce en financiamiento más caro que al final puede repercutir en más morosidad. Las Sofomes tienen la morosidad más alta con un 9.8%, con datos a noviembre, mientras que las Socaps tienen una morosidad de 4.2%. Las Sofomes acumulan morosidad de 1.7%. Moody´s señala que ante condiciones de crédito más estrictas por parte de la banca, es probable ver que estas entidades sigan financiando sólo a las IFNBs con las que ya tengan créditos colocados o aquellas con las que tengan ya alguna relación comercial. “De hecho, el nivel de crédito de la banca comercial hacia este sector no ha recuperado los niveles prepandemia, aunque ha venido recuperándose”, añadió.",Economía,https://expansion.mx/economia/2024/02/27/las-altas-tasas-de-interes-presionan-a-sofomes-y-sofipos,27/02/2024
